Publication Type,Authors,Author Full Name,Group Authors,Document Title,Publication Name,Book Series Title,Editor,Language,Document Type,Edition,Discipline,Research Areas,Author Keywords,Keywords Plus®,Abstract,Author Address,Publisher Address,Author's E-Mail,ResearcherID,ORCID Identifier,180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,Publisher Web Address,ISSN,ISBN,29-Character Source Abbreviation,ISO Source Abbreviation,Year Published,Publication Date,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Page Count,DOI,Document Delivery Number,PubMed ID,Open Access Indicator,Highly Cited Status,Hot Paper Status,Date of Export,Accession Number
J,"Brik, B; Esseghir, M; Merghem-Boulahia, L; Hentati, A","Brik, Bouziane; Esseghir, Moez; Merghem-Boulahia, Leila; Hentati, Ahmed",,Providing Convenient Indoor Thermal Comfort in Real-Time Based on Energy-Efficiency IoT Network,ENERGIES,,,,Article,,,Engineering; Energy & Fuels,"IoT network, energy efficiency, indoor thermal comfort monitoring, machine learning, genetic algorithm",,"Monitoring the thermal comfort of building occupants is crucial for ensuring sustainable and efficient energy consumption in residential buildings. It enables not only remote real-time detection of situations, but also a timely reaction to reduce the damage made by harmful situations in targeted buildings. In this paper, we first design a new Internet of Things (IoT) architecture in order to provide remote availability of both indoor and outdoor conditions, with respect to the limited energy of IoT devices. We then build a multi-output prediction model of indoor parameters using a random forest learning algorithm, and based on a longitudinal real dataset of one year. Our prediction model considers outdoor conditions to predict the indoor ones. Hence, it helps to detect discomfort situations in real-time when comparing predicted variables to real ones. Furthermore, when detecting an indoor thermal discomfort, we provide a new genetic-based algorithm to find the most suitable values of indoor parameters, enabling the improvement of the indoor occupants' thermal comfort. Numerical results show the efficiency of our prediction scheme, reaching an accuracy of 96%, as well as our genetic-based scheme in optimizing the indoor thermal parameters by 85%.","[Brik, B] Univ Bourgogne Franche Comte, DRIVE EA1859, F-58000 Nevers, France; [Esseghir, M; Merghem-Boulahia, L; Hentati, A] Univ Technol Troyes, Lab Comp Sci & Digital Soc LIST3N, F-10000 Troyes, France","Brik, B (corresponding author), Univ Bourgogne Franche Comte, DRIVE EA1859, F-58000 Nevers, France.",bouziane.brik@gmail.com; moez.esseghir@utt.fr; leila.merghem_boulahia@utt.fr; ahmad.hentati@gmail.com,,,,,,,,,,,,,2022,FEB,15,3,,,,808,808,,10.3390/en15030808,,,,,,2026-04-25,CCC:000756314200001
J,"Kömürcü, D; Edis, E","Komurcu, Damla; Edis, Ecem",,"Machine Learning Modeling for Building Energy Performance Prediction Based on Simulation Data: A Systematic Review of the Processes, Performances, and Correlation of Process-Related Variables",BUILDINGS,,,,Review,,,Engineering,"supervised machine learning, building energy performance, early design stage, energy prediction modeling process, input-output relations","RESIDENTIAL BUILDINGS, DATA-DRIVEN","Machine learning models have become a potential alternative for building energy performance studies since they provide fast and reliable prediction results. However, decisions in the modeling process are sometimes made without knowing their possible impact on the results, which may lead to unstable process management. Therefore, this study aims to obtain a machine learning modeling process framework focusing on critical-decision subjects through a systematic review of the recent literature. Preferences of the current supervised modeling practices on process-related variables to have prediction models with high accuracy were analyzed in the studies using simulation data. In this paper, a general framework of the processes is presented through their steps and decision subjects. Regarding these steps, the frequency of the methods used, strategies followed against the limitations, common sources of concerns, and intertwined workflows are analyzed with their effects on prediction performance in terms of accuracy. In addition, correlations between process-related variables, i.e., decision subjects and model performance, are investigated to quantify the impacts. As a result, the most effective decision subjects on accuracy were observed as the machine learning algorithm to be used, input variables to be included, and the range of the sample size, respectively.","[Kömürcü, D] Istanbul Tech Univ, Grad Sch, Construct Sci Ph D Program, TR-34469 Istanbul, Turkiye; [Edis, E] Istanbul Tech Univ, Fac Architecture, Dept Architecture, TR-34367 Istanbul, Turkiye","Kömürcü, D (corresponding author), Istanbul Tech Univ, Grad Sch, Construct Sci Ph D Program, TR-34469 Istanbul, Turkiye.",komurcud@itu.edu.tr; ecem@itu.edu.tr,,,,,,,,,,,,,2025,APR,15,8,,,,1301,1301,,10.3390/buildings15081301,,,,,,2026-04-25,CCC:001477293800001
J,"Nazir, K; Memon, SA; Saurbayeva, A","Nazir, Kashif; Memon, Shazim Ali; Saurbayeva, Assemgul",,A novel framework for developing a machine learning-based forecasting model using multi-stage sensitivity analysis to predict the energy consumption of PCM-integrated building,APPLIED ENERGY,,,,Article,,,Energy & Fuels; Engineering,"Phase change material integrated building, Early-design-stage parameters, Energy consumption, Multi expression programming, Support vector machines, Multi-stage sensitivity analysis","SIMULATION-BASED APPROACH, RESIDENTIAL BUILDINGS, MULTIOBJECTIVE OPTIMIZATION, PERFORMANCE, DESIGN, PARAMETERS, UNCERTAINTY, ORIENTATION, IMPACTS, COMFORT","Accurate machine learning (ML) predictions for the early stages of the building design are crucial to construct energy-efficient buildings utilizing limited resources. Several studies have employed ML methods for energy consumption (EC) prediction without considering the utmost crucial PCM-integrated building design parameters. In addition, reducing the dataset by considering only the most significant building design parameters before applying the ML-based method would be beneficial for reducing the computational power and memory usage of the system as well as utilizing less time in the modelling process. To this end, this research presents a novel framework to establish the most robust and reliable ML-based prediction model with less complexity, considering only the most influential PCM-integrated building design parameters. These parameters were identified for future scenarios of hot semi-arid (BSh) climate zones using multi-stage sensitivity analysis. Afterward, a reduced EC database based on the most significant building's early-design-stage parameters (EDSPs) was utilized to formulate several multi-expression programming (MEP) and support vector machines (SVM)-based forecasting models, considering the variations in their hyperparameter values. Formulated prediction models have shown less time utilization through the training and testing phases for the EC evaluations of selected PCM-integrated building compared to the physical-modelling process. Several statistical parameters were used to test and validate the performance of the formulated prediction models. The acquired model evaluation and validation results demonstrated that the MEP-based prediction model (MEP15) exhibited the highest level of reliability and accuracy, showing an R-2 value of >95% for both the training and testing phases. The model's interpretability showed that, throughout the parametric analysis, the developed prediction model adhered to the system's physical boundary constraints. Also, the best-performing prediction model showed energy savings of up to 12% for building integrated with PCM having a melting temperature of 28 degrees C. Conclusively, this research demonstrated that the developed MEP-based prediction model could be employed to precisely forecast the EC for selected PCM-incorporated building in the whole BSh climate, considering important EDSPs while utilizing minimal resources.","[Nazir, K; Memon, SA; Saurbayeva, A] Nazarbayev Univ, Sch Engn & Digital Sci, Dept Civil & Environm Engn, Astana, Kazakhstan","Memon, SA (corresponding author), Nazarbayev Univ, Sch Engn & Digital Sci, Dept Civil & Environm Engn, Astana, Kazakhstan.",shazim.memon@nu.edu.kz,,,,,,,,,,,,,2024,DEC,376,,A,,,24180,24180,,10.1016/j.apenergy.2024.124180,,,,,,2026-04-25,CCC:001300706300001
J,"Cui, ZG; Cao, MY; Liu, J; Cao, Y; Mao, XF; Cen, Y; Li, JJ","Cui, Zhiguo; Cao, Mingyu; Liu, Jing; Cao, Yong; Mao, Xiaofeng; Cen, Yue; Li, Jiajie",,Development and Application of a Novel Prediction Self-Adaptive Control Technology in Ground Source Heat Pump System,ENERGIES,,,,Article,,,Energy & Fuels; Engineering,"ground source heat pump (GSHP), prediction self-adaptive control (PSAC), deep learning, hybrid control strategy, smart building systems",,"For ground source heat pump (GSHP) systems, conventional control strategies often suffer from significant hysteresis, leading to energy waste and occupant discomfort. This study proposes and validates a novel Prediction Self-Adaptive Control (PSAC) technology that hybridizes deep learning foresight with robust engineering feedback loops. The architecture integrates a CNN-LSTM model to forecast building thermal loads with high fidelity, and this prediction drives a macro-scale unit commitment module that optimizes chiller sequencing. Simultaneously, a micro-scale self-adaptive feedback mechanism dynamically resets the chilled water supply temperature and modulates pump frequency to eliminate the residual error between the predicted state and the actual building demand, ensuring precise load matching. Field implementation in a 62,500 m2 residential complex in Shanghai demonstrated that the CNN-LSTM model achieved a load forecasting accuracy within a +/- 10% error margin, the PSAC strategy significantly outperformed baseline constant-temperature controls, maintaining indoor temperatures between 23 and 26 degrees C and relative humidity between 30 and 55% and the system achieved a weekly average System Coefficient of Performance (SCOP) of 3.91 compared to the baseline of 3.30, resulting in an 15.6% reduction in total energy consumption. By decoupling predictive planning from adaptive execution, the system offers a scalable, robust, and highly efficient solution for the decarbonization of HVAC systems in complex climate zones.","[Cui, ZG; Liu, J] Harbin Inst Technol, Sch Architecture & Design, Harbin 150006, Peoples R China; [Cui, ZG; Cao, Y; Mao, XF; Cen, Y] China Acad Bldg Res, Inst Bldg Environm & Energy, Beijing 100013, Peoples R China; [Cao, MY] Beijing Univ Civil Engn & Architecture, Sch Environm & Energy Engn, Beijing 102616, Peoples R China; [Li, JJ] China Telecom Artificial Intelligence Technol Beij, Beijing 100010, Peoples R China","Liu, J (corresponding author), Harbin Inst Technol, Sch Architecture & Design, Harbin 150006, Peoples R China.; Cao, Y (corresponding author), China Acad Bldg Res, Inst Bldg Environm & Energy, Beijing 100013, Peoples R China.",cuizg_cabr@163.com; caomingyu0504@163.com; liujinghit0@163.com; caoyong@chinaibee.com; mao.xf@126.com; jiajie_li97@163.com,,,,,,,,,,,,,2026,FEB,19,4,,,,886,886,,10.3390/en19040886,,,,,,2026-04-25,CCC:001700071400001
J,"Liu, W; Shen, YD; Aungkulanon, P; Ghalandari, M; Le, BN; Alviz-Meza, A; Cárdenas-Escrocia, Y","Liu, Wei; Shen, Yedan; Aungkulanon, Pasura; Ghalandari, Mohammad; Le, Binh Nguyen; Alviz-Meza, Anibal; Cardenas-Escrocia, Yulineth",,Machine learning applications for photovoltaic system optimization in zero green energy buildings,ENERGY REPORTS,,,,Article,,,Energy & Fuels; Engineering,"Zero energy buildings, Machine learning, Optimization, Photovoltaic systems, Solar panel, Nano-composite material","SOLAR, FEASIBILITY, PERFORMANCE, GENERATION","In this paper, the energy supply of a zero-energy building with 220 square meters is considered using optimized nanocomposite solar panels with respect to maximum efficiency. An optimized hybrid machine learning method plays a key role in presenting solar panel modeling with over 0.99% accuracy. Predicting the properties of the nanomaterial solar cell in four different seasons is performed by efficient support vector machines (SVM), and k-nearest neighbors (KNN) machine learning algorithms. In addition, the KNN algorithm is optimized by the Particle Swarm Optimization (PSO) method to improve the capabilities of KNN and reveal the best performance criteria for the photovoltaic modeling characteristics. The parameters of the nanocomposite cells are optimized using the proposed novel Multidisciplinary Optimization Method (MDO) to increase the efficiency of the solar panel by up to 170%. Optimization of solar cell performance with nanocomposite material under energy consumption constraints is carried out to propose the best construction of cells with 3 layers. The presented approach as a solution and indicator for the next generation of commercial and residential buildings can increase the potential values of solar cells to at least 70%. (c) 2023 The Authors. Published by Elsevier Ltd. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/).","[Liu, W] Guangdong Univ Technol, Sch Econ, Guangzhou 510006, Peoples R China; [Shen, YD] Guangzhou Univ, Sch Math & informat Sci, Guangzhou 510006, Peoples R China; [Aungkulanon, P] King Mongkuts Univ Technol North Bangkok, Fac Engn, Bangkok 10800, Thailand; [Ghalandari, M; Le, BN] Duy Tan Univ, Inst Res & Dev, Da Nang, Vietnam; [Ghalandari, M; Le, BN] Duy Tan Univ, Sch Engn & Technol, Da Nang, Vietnam; [Alviz-Meza, A] Univ Senor Sipan, Fac Ingn Arquitectura & Urbanismo, Res Grp Deterioro Mat Trans Energet & Ciencia Dat, Chiclayo 14002, Peru; [Cárdenas-Escrocia, Y] Univ Costa CUC, Energy Dept, Res Grp GIOPEN, Barranquilla 080016, Colombia","Shen, YD (corresponding author), Guangzhou Univ, Sch Math & informat Sci, Guangzhou 510006, Peoples R China.; Aungkulanon, P (corresponding author), King Mongkuts Univ Technol North Bangkok, Fac Engn, Bangkok 10800, Thailand.; Ghalandari, M; Le, BN (corresponding author), Duy Tan Univ, Inst Res & Dev, Da Nang, Vietnam.; Ghalandari, M; Le, BN (corresponding author), Duy Tan Univ, Sch Engn & Technol, Da Nang, Vietnam.; Alviz-Meza, A (corresponding author), Univ Senor Sipan, Fac Ingn Arquitectura & Urbanismo, Res Grp Deterioro Mat Trans Energet & Ciencia Dat, Chiclayo 14002, Peru.",alex.w.liu@gdut.edu.cn; yedanshentrina@sina.com; pasura.a@eng.kmutnb.ac.th; mohammadghalandari@duytan.edu.vn; bnlnguyen@duytan.edu.vn; Alvizanibal@crece.uss.edu.pe; ycardena6@cuc.edu.co,,,,,,,,,,,,,2023,DEC,9,,,,,2787,2796,,10.1016/j.egyr.2023.01.114,,,,,,2026-04-25,CCC:000935287800001
J,"Long, LD","Long, Luong Duc",,An AI-driven model for predicting and optimizing energy-efficient building envelopes,ALEXANDRIA ENGINEERING JOURNAL,,,,Article,,,Engineering,"Building energy efficiency, Building envelope, Optimization model, Machine learning algorithms, AI optimization algorithms","RESIDENTIAL BUILDINGS, GENETIC-ALGORITHM, DESIGN OPTIMIZATION, CONSUMPTION, DECISION, REGRESSION, SINGLE","Unlike many previous studies that often focus on optimizing energy efficiency for buildings when detailed design drawings are available, this paper introduces a newly integrated model for energy-efficient building envelope design in the early stages (when detailed design drawings are not yet available). The newly developed model includes three main components: a simulation model, a predictive model, and an optimization model. The simulation model simulates the building's energy performance, considering different values for various envelope parameters. The predictive model employs machine learning algorithms, including RF, ANN, DNN, SVM, GENLIN, and GB (in which GB has been identified as the most suitable algorithm), boasting a very high R2(0.994) to assess energy consumption. The optimization model which uses AI optimization algorithms (such as NSGA II, DSE, and MOPSO) integrates the machine learning predictive model into the evaluation function during the evolutionary process, efficiently searching for Pareto-optimal building envelope solutions. Results show simultaneous savings in cost and energy, with savings of 7.52 % in cost and 8.48 % in energy, or 21.17 % in cost and 0.4 % in energy, for a case study in Vietnam. This model establishes a foundation by providing design solutions for stakeholders to assess, and can incorporate additional objectives at later stages.","[Long, LD] Ho Chi Minh City Univ Technol HCMUT, Fac Civil Engn, 268 Ly Thuong Kiet St,Dist 10, Ho Chi Minh City, Vietnam; [Long, LD] Vietnam Natl Univ Ho Chi Minh City, Ho Chi Minh City, Vietnam","Long, LD (corresponding author), Ho Chi Minh City Univ Technol HCMUT, Fac Civil Engn, 268 Ly Thuong Kiet St,Dist 10, Ho Chi Minh City, Vietnam.; Long, LD (corresponding author), Vietnam Natl Univ Ho Chi Minh City, Ho Chi Minh City, Vietnam.",luongduclong@hcmut.edu.vn,,,,,,,,,,,,,2023,SEP,79,,,,,480,501,,10.1016/j.aej.2023.08.041,,,,,,2026-04-25,CCC:001066824400001
J,"Hannan, MA; Ansari, S; Arsad, SR; Arsad, AZ; Ker, PJ; Begum, RA; Jang, G","Hannan, M. A.; Ansari, S.; Arsad, S. R.; Arsad, A. Z.; Ker, Pin Jern; Begum, R. A.; Jang, G.",,"AI technologies towards achieving net-zero energy building: Potential framework, implementation factors, challenges and future directions",SUSTAINABLE ENERGY TECHNOLOGIES AND ASSESSMENTS,,,,Article,,,Engineering; Energy & Fuels,"Artificial intelligence, Net-zero building, Building energy, Optimization algorithms, Low-carbon technology, Energy efficiency","MULTIOBJECTIVE OPTIMIZATION, ARTIFICIAL-INTELLIGENCE, CONSUMPTION, MACHINE, PREDICTION, MANAGEMENT, SYSTEMS, PERFORMANCE, STRATEGIES, FORECASTS","To achieve Net-Zero Energy Buildings (NZEBs), intelligent, flexible systems that can handle intricate energy dynamics in real time are needed. Artificial Intelligence (AI) is crucial for accomplishing NZEB objectives because it optimizes energy use, forecasts demand and increases control accuracy. This review synthesizes findings from 350 peer-reviewed studies published between 2016 and 2025 to examine the role of AI in building energy consumption, HVAC control, and smart building operation. A structured selection and thematic analysis approach is employed to classify AI applications, identify dominant research directions, and evaluate implementation readiness. The review highlights that data-driven models, hybrid AI frameworks, and reinforcement learning-based controllers consistently outperform conventional rule-based strategies in terms of flexibility, responsiveness, and automation capability. The review also identifies key implementation factors for AI in NZEBs, including interpretability, hybrid architectures, computational effectiveness, system integration, model selection, data quality and preprocessing, and interpretation. The latest developments in AI-based NZEB research are also covered, including digital twins, explainable AI, federated and transfer learning, AI for retrofit and design optimization, and interpretable models. Furthermore, important issues and challenges are listed to denote areas that lack research on AI-enabled NZEB systems. Lastly, this review offers useful suggestions, prospects for the future, and strategic directions to help researchers create strong, context-aware AI solutions for the intelligent management and sustainable operation of next-generation energy-efficient buildings.","[Hannan, MA; Ansari, S; Arsad, SR; Arsad, AZ; Ker, PJ] Sunway Univ, Sch Engn & Technol, Bandar Sunway 47500, Petaling Jaya, Malaysia; [Hannan, MA; Jang, G] Korea Univ, Sch Elect Engn, Seoul 136701, South Korea; [Begum, RA] Western Sydney Univ, Urban Transformat Res Ctr, Paramata, NSW 2150, Australia","Hannan, MA (corresponding author), Sunway Univ, Sch Engn & Technol, Bandar Sunway 47500, Petaling Jaya, Malaysia.; Hannan, MA (corresponding author), Korea Univ, Sch Elect Engn, Seoul 136701, South Korea.",hannan@sunway.edu.my,,,,,,,,,,,,,2026,JAN,85,,,,,4804,4804,,10.1016/j.seta.2025.104804,,,,,,2026-04-25,CCC:001650521300001
J,"Alsharif, R; Arashpour, M; Golafshani, EM; Hosseini, MR; Chang, VC; Zhou, JY","Alsharif, Rashed; Arashpour, Mehrdad; Golafshani, Emadaldin Mohammad; Hosseini, M. Reza; Chang, Victor; Zhou, Jenny",,Machine learning-based analysis of occupant-centric aspects: Critical elements in the energy consumption of residential buildings,JOURNAL OF BUILDING ENGINEERING,,,,Article,,,Engineering,"Artificial Intelligence, Energy simulation, Genetic programming, Metabolic rate, Predicted mean vote (PMV), Sustainability","PERSONAL COMFORT MODELS, THERMAL COMFORT, SENSITIVITY-ANALYSIS, CLIMATE, DESIGN, PERFORMANCE, PARAMETERS, SUMMER","The housing sector consumes a significant amount of energy worldwide, which is mainly attributed to operating energy systems for the provision of thermally comfortable indoor environments. Although the literature in this field has focused on investigating critical factors in energy consumption, only a few studies have conducted a quantitative sensitivity analysis for thermal occupant factors (TOF) (i.e., metabolic rate and clothing level). Therefore, this paper introduces a framework for testing the criticality of TOF with a cross-comparison against building-related factors, considering the constraint of occupant thermal comfort. Using a building energy simulation model, the energy consumption of a case study is simulated, and building energy model alternatives are generated. The scope includes TOF and building envelope factors, with an established orthogonal experimental design. A popular branch of machine learning (ML) called linear genetic programming (LGP) is used to analyse the generated data from the experiment. Finally, a sensitivity analysis is conducted using the developed LGP model to determine and rank the criticality of the considered factors. The findings reveal that occupants' metabolic rate and clothing level have relevancy factors of -0.48 and -0.38 respectively, which ranked them 2nd and 3rd against building envelope factors for achieving energy-efficient comfortable houses. This research contributes to the literature by introducing a framework that couples orthogonal experiment design with ML techniques to quantify the criticality of TOF and rank them against building-envelope factors.","[Alsharif, R; Arashpour, M; Golafshani, EM; Chang, VC; Zhou, JY] Monash Univ, Dept Civil Engn, Melbourne, Vic 3800, Australia; [Alsharif, R] Umm Al Qura Univ, Dept Construct Engn Al Qunfudah, Mecca, Saudi Arabia; [Hosseini, MR] Deakin Univ, Sch Architecture & Built Environm, Geelong, Vic, Australia","Alsharif, R (corresponding author), Monash Univ, Dept Civil Engn, Melbourne, Vic 3800, Australia.",Rashed.alsharif@monash.edu; mehrdad.arashpour@monash.edu; Jenny.Zhou@monash.edu; Jenny.Zhou@monash.edu; Jenny.Zhou@monash.edu; Jenny.Zhou@monash.edu,,,,,,,,,,,,,2022,APR,46,,,,,3846,3846,,10.1016/j.jobe.2021.103846,,,,,,2026-04-25,CCC:000772623100001
J,"Ahmad, A; Bande, L; Ahmed, W; Young, K; Jha, M","Ahmad, Anwar; Bande, Lindita; Ahmed, Waleed; Young, Kim; Jha, Mukesh",,AI application in architecture in UAE: Application of an advanced optimized shading structure as a retrofit strategy of a midrise residential building façade in downtown Abu Dhabi,ENERGY AND BUILDINGS,,,,Article,,,Engineering; Energy & Fuels,"Type your keywords here, Separated by semicolons, AI in Architecture, Optimization, Parametric Pattern, Grasshopper, Retrofitting","ENERGY EFFICIENCY, DESIGN, PERFORMANCE, CONSUMPTION","Artificial intelligence is a phenomenon that influences every aspect of our lives. AI applications have already started to change the methods in different disciplines. Architecture is one of the disciplines that is highly affected by the developments of AI technologies. With the United Arab Emirates heading to employ new technology to lead the country and region development, it is important to explore and develop the application of AI in the strategic disciplines of the country in which the built environment is essential. This study aimed to develop and evaluate an advanced model script (to be used as a tool) using Artificial intelligence tools methods and platforms. This model is to be used to Optimize an X parametric shading structure (As a midrise building fa & ccedil;ade retrofitting strategy in Downtown Abu Dhabi) to reach the most energy-efficient design based on the building parameters. Mixed qualitative, quantitative, and experimental methods were applied in the different stages of this study. The study is divided into four stages: started with exploring AI progress in architecture to define the tools methods, and platforms used to develop the advanced model script, At the second stage the midrise building stock in downtown Abu Dhabi investigated to define the needed parameters, in addition to that, an energy simulation model including Energy plus engine created and validated, to be utilized on the optimization script evaluation. Also at this stage the variable parameter defined based on the related literature, the defied parameters are the perforation area and depth ratio. At the third stage the advanced model script was developed using the Grasshopper plug-in for Rhino software, which is based on Python language. Three trials for developing the optimization script were conducted to define the objective function of the optimization process. Finally, the tool was validated and tested using midrise building case studies, the energy consumption for the case study was reduced by 26.2 %-30 % when the generated optimum structure was applied as a shading structure to the southwest fa & ccedil;ade. An advanced tool that can be applied to different midrise buildings and automatically recognize its parameters and optimize a parametric shading structure for the building based on its parameter resulted from this study. The parametric pattern optimization process includes minimization of the total radiation on the building envelop cooling loads and increasing the energy efficiency, while ensuring adequate values for the daylighting and visual connection.","[Ahmad, A; Bande, L; Ahmed, W; Young, K; Jha, M] United Arab Emirates Univ, Coll Engn, Architectural Engn Dept, POB 15551, Al Ain, U Arab Emirates","Bande, L (corresponding author), United Arab Emirates Univ, Coll Engn, Architectural Engn Dept, POB 15551, Al Ain, U Arab Emirates.",lindita.bande@uaeu.ac.ae,,,,,,,,,,,,,2024,DEC,325,,,,,14995,14995,,10.1016/j.enbuild.2024.114995,,,,,,2026-04-25,CCC:001355420400001
J,"Li, ZW; Lin, BR; Zheng, SW; Liu, YH; Wang, Z; Dai, J",Li Ziwei; Lin Borong; Zheng Shanwen; Liu Yanchen; Wang Zhe; Dai Jian,,A review of operational energy consumption calculation method for urban buildings,BUILDING SIMULATION,,,,Review,,,Engineering,"urban buildings, operational energy consumption, building dataset, energy model, energy modelling platform","RESIDENTIAL BUILDINGS, STATISTICAL-ANALYSIS, MODEL GENERATION, LASER SCANNER, HEAT-ISLAND, PERFORMANCE, SIMULATION, CITY, STOCK, CLIMATE","Rapid urbanization has driven economic and social development, but it has also led to continued growth in building energy consumption. It is of great significance to ensure the user comfort while controlling the growth of building energy use. Accurate quantification of urban buildings' energy demand can support energy efficient and sustainable community design, assist urban morphology generation and optimization, building layout optimization, building shape and construction design, HVAC system optimization, assessment of the energy program and policy. In recent years, researchers worldwide have carried out research of urban scale energy consumption calculation methods from different perspectives, and encountered different technical difficulties. This paper provides a critical review on the energy modeling methods at urban neighborhood scale from the following three aspects: database, models and platforms. Through literature review, the authors indicate the advantages and limitations of current urban building energy calculation methods and tools, and propose the following possible approaches to improve the operational energy consumption calculation method for urban buildings: (1) develop micro-environment data generation methods that can be directly applied to energy consumption calculation of urban buildings; (2) improve the capabilities to collect, filter and convert the building information data by introducing the data mining technique; (3) introduce the cluster analysis and artificial intelligence technology to improve the speed of energy consumption calculation; (4) develop a visualization platform to realize real-time editing and calculating of urban design.","[Li, ZW; Zheng, SW; Dai, J] Beijing Univ Technol, Coll Architecture & Urban Planning, Beijing 100124, Peoples R China; [Lin, BR] Tsinghua Univ, Dept Bldg Sci, Beijing 100084, Peoples R China; [Liu, YH] Guangzhou Univ, Coll Civil Engn, Guangzhou 510006, Peoples R China; [Wang, Z] Lawrence Berkeley Natl Lab, Bldg Technol & Urban Syst Div, Berkeley, CA USA","Dai, J (corresponding author), Beijing Univ Technol, Coll Architecture & Urban Planning, Beijing 100124, Peoples R China.",daijian@bjut.edu.cn,,,,,,,,,,,,,2020,AUG,13,4,,,,739,751,,10.1007/s12273-020-0619-0,,,,,,2026-04-25,CCC:000547255300002
J,"Xiang, JM; Li, XJ","Xiang, Junmi; Li, Xiaojun",,Integrating multi-domain behavioral factors for household energy prediction: A novel modeling approach,ENERGY AND BUILDINGS,,,,Article,,,Energy & Fuels; Engineering,"Driving factors, Resident behaviors, Clustering-logistic regression, Probabilistic behavior model, Energy consumption","SUPPORT VECTOR REGRESSION, OCCUPANT BEHAVIOR, RESIDENTIAL BUILDINGS, THERMAL COMFORT, CONSUMPTION, ENVIRONMENT","The accuracy of building energy prediction plays a crucial role in building energy management. Resident behaviors, driven by multi-domain factors, are diverse and uncertain, complicating household energy use prediction. Existing household energy prediction approaches that employ linear regression models with driving factors as predictors demonstrate limited accuracy in performance, while machine learning improves accuracy but suffers from poor interpretability and high data demands. The impact mechanism among drivers, resident behaviors, and household energy consumption remains unclear, which limits understanding of the energy-use characteristics of different household types. This study proposes an integrated approach for predicting residential energy consumption in Changsha by integrating driving factors, occupant behaviors, and household energy use. Basic data of the driving factors such as household characteristics and building characteristics are obtained through non-intrusive literature review and questionnaire surveys. A clustering-logistic regression model is employed to identify resident behavior patterns based on the driving factors. Following the development of the probabilistic behavior models, the corresponding energy consumption is predicted using DeST. It is found that the clustering-logistic regression model achieves a predictive accuracy comparable to that of the random forest model, as well as provides a robust explanation regarding how driving factors impact on resident behaviors. The approach significantly improves the prediction accuracy of household energy consumption. This research contributes to provide a research basis and measurement model for the development and implementation of differentiated energy-saving targets and strategies for diverse households and homes, as well as to support the development of a flexible energy system to meet the actual energy demand of multiple households.","[Xiang, JM] Hunan Engn Univ, Sch Smart Construct & Energy Engn, Xiangtan 411100, Peoples R China; [Li, XJ] Hunan Univ, Sch Architecture & Planning, Changsha 410082, Peoples R China; [Li, XJ] Hunan Univ, Hunan Key Lab Sci Urban & Rural Human Settlements, Changsha 410082, Peoples R China","Li, XJ (corresponding author), Hunan Univ, Sch Architecture & Planning, Changsha 410082, Peoples R China.",junglix@hnu.edu.cn,,,,,,,,,,,,,2025,NOV,347,,A,,,16250,16250,,10.1016/j.enbuild.2025.116250,,,,,,2026-04-25,CCC:001712129000001
